COMPILER_VERSION 14.2.1 20250220 [revision 9ffecde121af883b60bbe60d00425036bc873048]
ARRAY_LENGTH 1000000
ARRAY_COUNT 500
ITER_COUNT 1
NUM_TESTS 36
SEED 1745386009

Init: 26553

## MERGING 3 LISTS ##
Baseline (copy+sort) 43
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Find (O2)                                | true    |      ? |          85,85,85 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |          54,54,54 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |          63,63,63 |             0.0000 |
Insert (Oz)                              | true    |      ? |          41,41,41 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       171,171,171 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |          85,85,85 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          41,41,41 |             0.0000 |
Insert (O2)                              | true    |      ? |          47,47,47 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |          68,68,68 |             0.0000 |
Heap (O2)                                | true    |      ? |          53,53,53 |             0.0000 |
Heap (Oz)                                | true    |      ? |          57,57,57 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |          72,72,72 |             0.0000 |
Find (O3)                                | true    |      ? |          77,77,77 |             0.0000 |
Insert (Os)                              | true    |      ? |          41,41,41 |             0.0000 |
Heap (O3)                                | true    |      ? |          53,53,53 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |          64,64,64 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |          54,54,54 |             0.0000 |
Find (O1)                                | true    |      ? |          85,85,85 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          39,39,39 |             0.0000 |

## MERGING 7 LISTS ##
Baseline (copy+sort) 124
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       105,105,105 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |          81,81,81 |             0.0000 |
Insert (O1)                              | true    |      ? |          62,62,62 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          47,47,47 |             0.0000 |
Insert (O3)                              | true    |      ? |          54,54,54 |             0.0000 |
Find (O0)                                | true    |      ? |       171,171,171 |             0.0000 |
Find (Os)                                | true    |      ? |       105,105,105 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       153,153,153 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          49,49,49 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |          50,50,50 |             0.0000 |
Find (Oz)                                | true    |      ? |       106,106,106 |             0.0000 |
Find (O2)                                | true    |      ? |       101,101,101 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |          74,74,74 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |          86,86,86 |             0.0000 |
Insert (Oz)                              | true    |      ? |          52,52,52 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       213,213,213 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       107,107,107 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          49,49,49 |             0.0000 |
Insert (O2)                              | true    |      ? |          57,57,57 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |          89,89,89 |             0.0000 |
Heap (O2)                                | true    |      ? |          71,71,71 |             0.0000 |
Heap (Oz)                                | true    |      ? |          76,76,76 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |          95,95,95 |             0.0000 |
Find (O3)                                | true    |      ? |          92,92,92 |             0.0000 |
Insert (Os)                              | true    |      ? |          52,52,52 |             0.0000 |
Heap (O3)                                | true    |      ? |          70,70,70 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |          85,85,85 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |          72,72,72 |             0.0000 |
Find (O1)                                | true    |      ? |       101,101,101 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          47,47,47 |             0.0000 |

## MERGING 8 LISTS ##
Baseline (copy+sort) 156
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       126,126,126 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |          95,95,95 |             0.0000 |
Insert (O1)                              | true    |      ? |          72,72,72 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          56,56,56 |             0.0000 |
Insert (O3)                              | true    |      ? |          66,66,66 |             0.0000 |
Find (O0)                                | true    |      ? |       196,196,196 |             0.0000 |
Find (Os)                                | true    |      ? |       122,122,122 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       181,181,181 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          58,58,58 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |          59,59,59 |             0.0000 |
Find (Oz)                                | true    |      ? |       127,127,127 |             0.0000 |
Find (O2)                                | true    |      ? |       123,123,123 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |          85,85,85 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |          98,98,98 |             0.0000 |
Insert (Oz)                              | true    |      ? |          62,62,62 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       252,252,252 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       131,131,131 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          59,59,59 |             0.0000 |
Insert (O2)                              | true    |      ? |          68,68,68 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       103,103,103 |             0.0000 |
Heap (O2)                                | true    |      ? |          82,82,82 |             0.0000 |
Heap (Oz)                                | true    |      ? |          87,87,87 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       108,108,108 |             0.0000 |
Find (O3)                                | true    |      ? |       109,109,109 |             0.0000 |
Insert (Os)                              | true    |      ? |          60,60,60 |             0.0000 |
Heap (O3)                                | true    |      ? |          81,81,81 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       100,100,100 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |          83,83,83 |             0.0000 |
Find (O1)                                | true    |      ? |       122,122,122 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          57,57,57 |             0.0000 |

## MERGING 9 LISTS ##
Baseline (copy+sort) 167
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       152,152,152 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |       109,109,109 |             0.0000 |
Insert (O1)                              | true    |      ? |          81,81,81 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          67,67,67 |             0.0000 |
Insert (O3)                              | true    |      ? |          78,78,78 |             0.0000 |
Find (O0)                                | true    |      ? |       276,276,276 |             0.0000 |
Find (Os)                                | true    |      ? |       139,139,139 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       207,207,207 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          68,68,68 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |          69,69,69 |             0.0000 |
Find (Oz)                                | true    |      ? |       143,143,143 |             0.0000 |
Find (O2)                                | true    |      ? |       135,135,135 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       108,108,108 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       124,124,124 |             0.0000 |
Insert (Oz)                              | true    |      ? |          72,72,72 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       306,306,306 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       160,160,160 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          69,69,69 |             0.0000 |
Insert (O2)                              | true    |      ? |          80,80,80 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       129,129,129 |             0.0000 |
Heap (O2)                                | true    |      ? |          93,93,93 |             0.0000 |
Heap (Oz)                                | true    |      ? |       102,102,102 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       140,140,140 |             0.0000 |
Find (O3)                                | true    |      ? |       128,128,128 |             0.0000 |
Insert (Os)                              | true    |      ? |          69,69,69 |             0.0000 |
Heap (O3)                                | true    |      ? |          92,92,92 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       125,125,125 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |          94,94,94 |             0.0000 |
Find (O1)                                | true    |      ? |       131,131,131 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          67,67,67 |             0.0000 |

## MERGING 10 LISTS ##
Baseline (copy+sort) 201
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       176,176,176 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |       129,129,129 |             0.0000 |
Insert (O1)                              | true    |      ? |          96,96,96 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          78,78,78 |             0.0000 |
Insert (O3)                              | true    |      ? |          89,89,89 |             0.0000 |
Find (O0)                                | true    |      ? |       304,304,304 |             0.0000 |
Find (Os)                                | true    |      ? |       151,151,151 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       244,244,244 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          78,78,78 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |          79,79,79 |             0.0000 |
Find (Oz)                                | true    |      ? |       157,157,157 |             0.0000 |
Find (O2)                                | true    |      ? |       148,148,148 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       127,127,127 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       144,144,144 |             0.0000 |
Insert (Oz)                              | true    |      ? |          83,83,83 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       353,353,353 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       186,186,186 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          79,79,79 |             0.0000 |
Insert (O2)                              | true    |      ? |          90,90,90 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       149,149,149 |             0.0000 |
Heap (O2)                                | true    |      ? |       110,110,110 |             0.0000 |
Heap (Oz)                                | true    |      ? |       120,120,120 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       163,163,163 |             0.0000 |
Find (O3)                                | true    |      ? |       140,140,140 |             0.0000 |
Insert (Os)                              | true    |      ? |          80,80,80 |             0.0000 |
Heap (O3)                                | true    |      ? |       109,109,109 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       145,145,145 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |       112,112,112 |             0.0000 |
Find (O1)                                | true    |      ? |       143,143,143 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          77,77,77 |             0.0000 |

## MERGING 11 LISTS ##
Baseline (copy+sort) 217
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       204,204,204 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |       154,154,154 |             0.0000 |
Insert (O1)                              | true    |      ? |       109,109,109 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          88,88,88 |             0.0000 |
Insert (O3)                              | true    |      ? |       102,102,102 |             0.0000 |
Find (O0)                                | true    |      ? |       335,335,335 |             0.0000 |
Find (Os)                                | true    |      ? |       169,169,169 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       277,277,277 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          88,88,88 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |          89,89,89 |             0.0000 |
Find (Oz)                                | true    |      ? |       171,171,171 |             0.0000 |
Find (O2)                                | true    |      ? |       163,163,163 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       146,146,146 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       164,164,164 |             0.0000 |
Insert (Oz)                              | true    |      ? |          95,95,95 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       396,396,396 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       217,217,217 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |          89,89,89 |             0.0000 |
Insert (O2)                              | true    |      ? |       103,103,103 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       169,169,169 |             0.0000 |
Heap (O2)                                | true    |      ? |       129,129,129 |             0.0000 |
Heap (Oz)                                | true    |      ? |       141,141,141 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       185,185,185 |             0.0000 |
Find (O3)                                | true    |      ? |       154,154,154 |             0.0000 |
Insert (Os)                              | true    |      ? |          91,91,91 |             0.0000 |
Heap (O3)                                | true    |      ? |       128,128,128 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       165,165,165 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |       132,132,132 |             0.0000 |
Find (O1)                                | true    |      ? |       160,160,160 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          89,89,89 |             0.0000 |

## MERGING 12 LISTS ##
Baseline (copy+sort) 249
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       234,234,234 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |       174,174,174 |             0.0000 |
Insert (O1)                              | true    |      ? |       120,120,120 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |          99,99,99 |             0.0000 |
Insert (O3)                              | true    |      ? |       115,115,115 |             0.0000 |
Find (O0)                                | true    |      ? |       365,365,365 |             0.0000 |
Find (Os)                                | true    |      ? |       184,184,184 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O0)                                | true    |      ? |       314,314,314 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |          99,99,99 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       100,100,100 |             0.0000 |
Find (Oz)                                | true    |      ? |       188,188,188 |             0.0000 |
Find (O2)                                | true    |      ? |       178,178,178 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       156,156,156 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       175,175,175 |             0.0000 |
Insert (Oz)                              | true    |      ? |       107,107,107 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |       429,429,429 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       247,247,247 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       100,100,100 |             0.0000 |
Insert (O2)                              | true    |      ? |       115,115,115 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       178,178,178 |             0.0000 |
Heap (O2)                                | true    |      ? |       145,145,145 |             0.0000 |
Heap (Oz)                                | true    |      ? |       157,157,157 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       200,200,200 |             0.0000 |
Find (O3)                                | true    |      ? |       169,169,169 |             0.0000 |
Insert (Os)                              | true    |      ? |       103,103,103 |             0.0000 |
Heap (O3)                                | true    |      ? |       145,145,145 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       175,175,175 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (Os)                                | true    |      ? |       149,149,149 |             0.0000 |
Find (O1)                                | true    |      ? |       175,175,175 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |          99,99,99 |             0.0000 |

## MERGING 13 LISTS ##
Baseline (copy+sort) 259
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert (O0)                              | true    |      ? |       259,259,259 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O1)                                | true    |      ? |       195,195,195 |             0.0000 |
Insert (O1)                              | true    |      ? |       131,131,131 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       110,110,110 |             0.0000 |
Insert (O3)                              | true    |      ? |       127,127,127 |             0.0000 |
Find (O0)                                | true    |      ? |       402,402,402 |             0.0000 |
Find (Os)                                | true    |      ? |       199,199,199 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
