COMPILER_VERSION 14.2.1 20250220 [revision 9ffecde121af883b60bbe60d00425036bc873048]
ARRAY_LENGTH 10000000
ARRAY_COUNT 20
ITER_COUNT 1
NUM_TESTS 36
SEED 1744259640

Init: 13363

## MERGING 3 LISTS ##
Baseline (copy+sort) 682
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Find (O0)                                | true    |      ? |    1099,1099,1099 |             0.0000 |
Insert (O2)                              | true    |      ? |       276,276,276 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       419,419,419 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       441,441,441 |             0.0000 |
State Machine (O1)                       | true    |      ? |       262,262,262 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |       528,528,528 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       278,278,278 |             0.0000 |
State Machine (Os)                       | true    |      ? |       230,230,230 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       275,275,275 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       280,280,280 |             0.0000 |
Insert (O0)                              | true    |      ? |       501,501,501 |             0.0000 |
Heap (O0)                                | true    |      ? |       738,738,738 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    1106,1106,1106 |             0.0000 |

## MERGING 5 LISTS ##
Baseline (copy+sort) 1160
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |       519,519,519 |             0.0000 |
State Machine (O3)                       | true    |      ? |       338,338,338 |             0.0000 |
Insert (O1)                              | true    |      ? |       425,425,425 |             0.0000 |
Heap (Os)                                | true    |      ? |       430,430,430 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       376,376,376 |             0.0000 |
Heap (Oz)                                | true    |      ? |       472,472,472 |             0.0000 |
Find (O3)                                | true    |      ? |       727,727,727 |             0.0000 |
Heap (O3)                                | true    |      ? |       428,428,428 |             0.0000 |
Insert (O3)                              | true    |      ? |       368,368,368 |             0.0000 |
Find (Oz)                                | true    |      ? |       829,829,829 |             0.0000 |
State Machine (O0)                       | true    |      ? |       441,441,441 |             0.0000 |
Heap (O2)                                | true    |      ? |       432,432,432 |             0.0000 |
Insert (Oz)                              | true    |      ? |       362,362,362 |             0.0000 |
Find (O1)                                | true    |      ? |       810,810,810 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       642,642,642 |             0.0000 |
Heap (O1)                                | true    |      ? |       479,479,479 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       610,610,610 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       365,365,365 |             0.0000 |
State Machine (O2)                       | true    |      ? |       344,344,344 |             0.0000 |
Find (Os)                                | true    |      ? |       836,836,836 |             0.0000 |
State Machine (Oz)                       | true    |      ? |       329,329,329 |             0.0000 |
Insert (Os)                              | true    |      ? |       361,361,361 |             0.0000 |
Find (O2)                                | true    |      ? |       800,800,800 |             0.0000 |
Find (O0)                                | true    |      ? |    1372,1372,1372 |             0.0000 |
Insert (O2)                              | true    |      ? |       400,400,400 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       613,613,613 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       616,616,616 |             0.0000 |
State Machine (O1)                       | true    |      ? |       368,368,368 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |       746,746,746 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       377,377,377 |             0.0000 |
State Machine (Os)                       | true    |      ? |       330,330,330 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       374,374,374 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       373,373,373 |             0.0000 |
Insert (O0)                              | true    |      ? |       727,727,727 |             0.0000 |
Heap (O0)                                | true    |      ? |    1011,1011,1011 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    1537,1537,1537 |             0.0000 |

## MERGING 6 LISTS ##
Baseline (copy+sort) 2033
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |       606,606,606 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |       538,538,538 |             0.0000 |
Heap (Os)                                | true    |      ? |       622,622,622 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       472,472,472 |             0.0000 |
Heap (Oz)                                | true    |      ? |       677,677,677 |             0.0000 |
Find (O3)                                | true    |      ? |       891,891,891 |             0.0000 |
Heap (O3)                                | true    |      ? |       625,625,625 |             0.0000 |
Insert (O3)                              | true    |      ? |       481,481,481 |             0.0000 |
Find (Oz)                                | true    |      ? |    1027,1027,1027 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |       605,605,605 |             0.0000 |
Insert (Oz)                              | true    |      ? |       469,469,469 |             0.0000 |
Find (O1)                                | true    |      ? |       974,974,974 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       825,825,825 |             0.0000 |
Heap (O1)                                | true    |      ? |       695,695,695 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       724,724,724 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       463,463,463 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1042,1042,1042 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |       464,464,464 |             0.0000 |
Find (O2)                                | true    |      ? |       990,990,990 |             0.0000 |
Find (O0)                                | true    |      ? |    1667,1667,1667 |             0.0000 |
Insert (O2)                              | true    |      ? |       533,533,533 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       728,728,728 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       780,780,780 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |       992,992,992 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       432,432,432 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       435,435,435 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       459,459,459 |             0.0000 |
Insert (O0)                              | true    |      ? |       945,945,945 |             0.0000 |
Heap (O0)                                | true    |      ? |    1348,1348,1348 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    1882,1882,1882 |             0.0000 |

## MERGING 7 LISTS ##
Baseline (copy+sort) 1854
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |       847,847,847 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |       719,719,719 |             0.0000 |
Heap (Os)                                | true    |      ? |       807,807,807 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       558,558,558 |             0.0000 |
Heap (Oz)                                | true    |      ? |       855,855,855 |             0.0000 |
Find (O3)                                | true    |      ? |    1020,1020,1020 |             0.0000 |
Heap (O3)                                | true    |      ? |       793,793,793 |             0.0000 |
Insert (O3)                              | true    |      ? |       617,617,617 |             0.0000 |
Find (Oz)                                | true    |      ? |    1225,1225,1225 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |       804,804,804 |             0.0000 |
Insert (Oz)                              | true    |      ? |       579,579,579 |             0.0000 |
Find (O1)                                | true    |      ? |    1150,1150,1150 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    1066,1066,1066 |             0.0000 |
Heap (O1)                                | true    |      ? |       908,908,908 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       953,953,953 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       551,551,551 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1177,1177,1177 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |       551,551,551 |             0.0000 |
Find (O2)                                | true    |      ? |    1131,1131,1131 |             0.0000 |
Find (O0)                                | true    |      ? |    1943,1943,1943 |             0.0000 |
Insert (O2)                              | true    |      ? |       639,639,639 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       955,955,955 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       999,999,999 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    1210,1210,1210 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       534,534,534 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       537,537,537 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       558,558,558 |             0.0000 |
Insert (O0)                              | true    |      ? |    1170,1170,1170 |             0.0000 |
Heap (O0)                                | true    |      ? |    1727,1727,1727 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    2387,2387,2387 |             0.0000 |

## MERGING 8 LISTS ##
Baseline (copy+sort) 2032
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |       955,955,955 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |       807,807,807 |             0.0000 |
Heap (Os)                                | true    |      ? |       931,931,931 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       661,661,661 |             0.0000 |
Heap (Oz)                                | true    |      ? |       985,985,985 |             0.0000 |
Find (O3)                                | true    |      ? |    1223,1223,1223 |             0.0000 |
Heap (O3)                                | true    |      ? |       900,900,900 |             0.0000 |
Insert (O3)                              | true    |      ? |       731,731,731 |             0.0000 |
Find (Oz)                                | true    |      ? |    1456,1456,1456 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |       917,917,917 |             0.0000 |
Insert (Oz)                              | true    |      ? |       693,693,693 |             0.0000 |
Find (O1)                                | true    |      ? |    1375,1375,1375 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    1220,1220,1220 |             0.0000 |
Heap (O1)                                | true    |      ? |    1056,1056,1056 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    1113,1113,1113 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       648,648,648 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1377,1377,1377 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |       658,658,658 |             0.0000 |
Find (O2)                                | true    |      ? |    1417,1417,1417 |             0.0000 |
Find (O0)                                | true    |      ? |    2284,2284,2284 |             0.0000 |
Insert (O2)                              | true    |      ? |       770,770,770 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1104,1104,1104 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1154,1154,1154 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    1478,1478,1478 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       631,631,631 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       637,637,637 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       658,658,658 |             0.0000 |
Insert (O0)                              | true    |      ? |    1422,1422,1422 |             0.0000 |
Heap (O0)                                | true    |      ? |    2027,2027,2027 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    2809,2809,2809 |             0.0000 |

## MERGING 9 LISTS ##
Baseline (copy+sort) 2054
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |    1216,1216,1216 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |       904,904,904 |             0.0000 |
Heap (Os)                                | true    |      ? |    1060,1060,1060 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       770,770,770 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1132,1132,1132 |             0.0000 |
Find (O3)                                | true    |      ? |    1433,1433,1433 |             0.0000 |
Heap (O3)                                | true    |      ? |    1033,1033,1033 |             0.0000 |
Insert (O3)                              | true    |      ? |       875,875,875 |             0.0000 |
Find (Oz)                                | true    |      ? |    1545,1545,1545 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |    1042,1042,1042 |             0.0000 |
Insert (Oz)                              | true    |      ? |       809,809,809 |             0.0000 |
Find (O1)                                | true    |      ? |    1501,1501,1501 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    1544,1544,1544 |             0.0000 |
Heap (O1)                                | true    |      ? |    1205,1205,1205 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    1384,1384,1384 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       760,760,760 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1572,1572,1572 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |       778,778,778 |             0.0000 |
Find (O2)                                | true    |      ? |    1556,1556,1556 |             0.0000 |
Find (O0)                                | true    |      ? |    3122,3122,3122 |             0.0000 |
Insert (O2)                              | true    |      ? |       893,893,893 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1365,1365,1365 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1435,1435,1435 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    1797,1797,1797 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       755,755,755 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       757,757,757 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       772,772,772 |             0.0000 |
Insert (O0)                              | true    |      ? |    1698,1698,1698 |             0.0000 |
Heap (O0)                                | true    |      ? |    2308,2308,2308 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    3356,3356,3356 |             0.0000 |

## MERGING 10 LISTS ##
Baseline (copy+sort) 2679
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |    1426,1426,1426 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1069,1069,1069 |             0.0000 |
Heap (Os)                                | true    |      ? |    1250,1250,1250 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       879,879,879 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1329,1329,1329 |             0.0000 |
Find (O3)                                | true    |      ? |    1577,1577,1577 |             0.0000 |
Heap (O3)                                | true    |      ? |    1209,1209,1209 |             0.0000 |
Insert (O3)                              | true    |      ? |       994,994,994 |             0.0000 |
Find (Oz)                                | true    |      ? |    1691,1691,1691 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |    1224,1224,1224 |             0.0000 |
Insert (Oz)                              | true    |      ? |       929,929,929 |             0.0000 |
Find (O1)                                | true    |      ? |    1674,1674,1674 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    1809,1809,1809 |             0.0000 |
Heap (O1)                                | true    |      ? |    1442,1442,1442 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    1610,1610,1610 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       870,870,870 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1731,1731,1731 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |       897,897,897 |             0.0000 |
Find (O2)                                | true    |      ? |    1721,1721,1721 |             0.0000 |
Find (O0)                                | true    |      ? |    3495,3495,3495 |             0.0000 |
Insert (O2)                              | true    |      ? |    1013,1013,1013 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1602,1602,1602 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1659,1659,1659 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    2108,2108,2108 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       868,868,868 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       873,873,873 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       882,882,882 |             0.0000 |
Insert (O0)                              | true    |      ? |    1970,1970,1970 |             0.0000 |
Heap (O0)                                | true    |      ? |    2704,2704,2704 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    3906,3906,3906 |             0.0000 |

## MERGING 11 LISTS ##
Baseline (copy+sort) 2638
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |    1624,1624,1624 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1202,1202,1202 |             0.0000 |
Heap (Os)                                | true    |      ? |    1507,1507,1507 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       994,994,994 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1571,1571,1571 |             0.0000 |
Find (O3)                                | true    |      ? |    1768,1768,1768 |             0.0000 |
Heap (O3)                                | true    |      ? |    1420,1420,1420 |             0.0000 |
Insert (O3)                              | true    |      ? |    1129,1129,1129 |             0.0000 |
Find (Oz)                                | true    |      ? |    1893,1893,1893 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |    1429,1429,1429 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1071,1071,1071 |             0.0000 |
Find (O1)                                | true    |      ? |    1852,1852,1852 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    2046,2046,2046 |             0.0000 |
Heap (O1)                                | true    |      ? |    1710,1710,1710 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    1821,1821,1821 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       991,991,991 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1903,1903,1903 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |    1029,1029,1029 |             0.0000 |
Find (O2)                                | true    |      ? |    1908,1908,1908 |             0.0000 |
Find (O0)                                | true    |      ? |    3871,3871,3871 |             0.0000 |
Insert (O2)                              | true    |      ? |    1152,1152,1152 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1819,1819,1819 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1867,1867,1867 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    2441,2441,2441 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       989,989,989 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |       996,996,996 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    1002,1002,1002 |             0.0000 |
Insert (O0)                              | true    |      ? |    2299,2299,2299 |             0.0000 |
Heap (O0)                                | true    |      ? |    3147,3147,3147 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    4444,4444,4444 |             0.0000 |

## MERGING 12 LISTS ##
Baseline (copy+sort) 3183
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O1)                     | true    |      ? |    1728,1728,1728 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1317,1317,1317 |             0.0000 |
Heap (Os)                                | true    |      ? |    1665,1665,1665 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1109,1109,1109 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1759,1759,1759 |             0.0000 |
Find (O3)                                | true    |      ? |    1919,1919,1919 |             0.0000 |
Heap (O3)                                | true    |      ? |    1620,1620,1620 |             0.0000 |
Insert (O3)                              | true    |      ? |    1274,1274,1274 |             0.0000 |
Find (Oz)                                | true    |      ? |    2077,2077,2077 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap (O2)                                | true    |      ? |    1637,1637,1637 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1191,1191,1191 |             0.0000 |
Find (O1)                                | true    |      ? |    2025,2025,2025 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |    2221,2221,2221 |             0.0000 |
Heap (O1)                                | true    |      ? |    1924,1924,1924 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    1948,1948,1948 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1104,1104,1104 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2084,2084,2084 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (Os)                              | true    |      ? |    1159,1159,1159 |             0.0000 |
Find (O2)                                | true    |      ? |    2086,2086,2086 |             0.0000 |
Find (O0)                                | true    |      ? |    4246,4246,4246 |             0.0000 |
Insert (O2)                              | true    |      ? |    1270,1270,1270 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1960,1960,1960 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1996,1996,1996 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O0)                        | true    |      ? |    2767,2767,2767 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1109,1109,1109 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Os)                        | true    |      ? |    1096,1096,1096 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    1117,1117,1117 |             0.0000 |
Insert (O0)                              | true    |      ? |    2586,2586,2586 |             0.0000 |
Heap (O0)                                | true    |      ? |    3537,3537,3537 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    4915,4915,4915 |             0.0000 |

## MERGING 13 LISTS ##
Baseline (copy+sort) 3115
